Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
24520,0.36,Good,E,SI2,63.7,54.0,4.55,4.52,2.89,648
20481,0.51,Premium,E,VS2,60.3,59.0,5.2,5.22,3.14,1656
2934,0.96,Premium,E,SI2,62.6,60.0,6.32,6.26,3.94,4113
12692,0.7,Premium,H,VS2,61.7,59.0,5.66,5.68,3.5,2010
22060,0.96,Good,H,SI2,56.7,62.0,6.51,6.39,3.66,3454
18896,0.43,Premium,G,SI1,60.4,58.0,4.9,4.87,2.95,968
16765,0.5,Ideal,E,VS2,62.1,55.0,5.11,5.13,3.18,1554
11308,1.21,Premium,F,SI1,61.6,59.0,6.82,6.79,4.19,7257
12789,0.34,Ideal,I,IF,61.6,54.0,4.5,4.53,2.78,695
17859,2.31,Very Good,I,SI1,62.5,55.0,8.43,8.5,5.29,16801
16621,0.51,Very Good,G,SI1,60.3,61.0,5.12,5.19,3.11,1220
10412,0.51,Good,E,SI1,63.6,59.0,5.13,5.06,3.24,1170
17573,0.32,Ideal,I,VS2,63.0,55.0,4.39,4.34,2.75,576
11519,0.5,Ideal,I,SI1,62.3,56.0,5.04,5.08,3.15,1076
2191,0.55,Ideal,E,VS1,61.5,57.0,5.27,5.23,3.23,1857
7853,1.01,Good,D,SI2,65.1,57.0,6.27,6.32,4.1,4468
25295,0.35,Ideal,E,VS2,61.9,54.0,4.53,4.58,2.82,923
6681,1.04,Premium,D,VS1,62.3,59.0,6.48,6.39,4.01,8341
8559,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,522
16027,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3468
7454,0.55,Very Good,F,VS1,61.2,56.4,5.28,5.33,3.25,1975
7265,0.4,Premium,D,VS2,61.7,59.0,4.76,4.73,2.93,1050
18174,0.72,Premium,D,SI1,62.7,59.0,5.69,5.73,3.58,2757
26638,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,702
20434,1.01,Fair,F,VS2,64.5,58.0,6.28,6.18,4.02,5226
4666,0.72,Very Good,J,SI1,58.3,62.0,5.87,5.93,3.44,1886
3626,2.17,Premium,H,SI1,62.3,58.0,8.29,8.25,5.15,13248
23450,0.73,Good,F,VVS2,59.5,61.0,5.8,5.83,3.46,3616
13610,0.7,Premium,H,VS1,60.6,59.0,5.81,5.74,3.5,2636
10123,0.32,Ideal,I,VS1,60.9,56.7,4.41,4.44,2.69,529
17407,0.42,Good,G,VVS1,63.6,55.0,4.75,4.78,3.03,1179
20802,0.32,Premium,G,VS2,58.4,57.0,4.53,4.51,2.64,672
21792,1.2,Premium,F,SI1,62.9,58.0,6.76,6.69,4.23,6435
9277,0.34,Ideal,D,VS2,62.4,53.0,4.49,4.52,2.81,805
25483,0.31,Premium,D,VS2,61.2,59.0,4.32,4.37,2.66,734
7580,1.5,Ideal,G,SI1,61.0,57.0,7.38,7.41,4.51,12009
20959,0.5,Fair,H,SI1,64.9,54.0,5.01,4.98,3.24,1094
679,0.5,Ideal,D,VS2,61.9,59.0,5.07,5.1,3.15,1712
16129,0.7,Good,E,VS1,57.2,59.0,5.94,5.88,3.38,2826
9968,0.33,Very Good,G,VS1,62.0,59.0,4.36,4.42,2.72,666
7818,0.55,Ideal,F,SI2,61.4,55.0,5.27,5.29,3.24,1183
14511,0.9,Very Good,I,VS1,63.2,57.0,6.1,6.05,3.84,3484
19201,0.57,Ideal,G,VS1,61.4,55.0,5.34,5.38,3.29,1972
15164,0.32,Ideal,H,VS2,62.0,55.0,4.38,4.4,2.72,505
15579,0.72,Premium,G,IF,60.1,58.0,5.89,5.86,3.53,3185
4598,0.34,Ideal,F,VVS2,59.1,57.0,4.66,4.61,2.74,1071
6830,1.22,Ideal,F,VS2,61.3,56.0,6.87,6.92,4.23,9203
20740,1.02,Ideal,G,SI2,61.4,56.0,6.52,6.47,3.99,4255
18846,0.9,Very Good,I,VS2,62.8,52.0,6.19,6.23,3.9,3764
26391,1.28,Ideal,H,SI2,62.8,57.0,6.92,6.87,4.33,6451
24931,0.26,Ideal,G,VVS2,61.4,56.0,4.11,4.14,2.53,545
23936,0.42,Premium,G,SI1,62.7,58.0,4.79,4.75,2.99,882
5608,0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.42,2.73,708
936,1.51,Ideal,I,VS2,62.6,56.0,7.27,7.32,4.57,9069
2474,2.21,Ideal,I,SI1,61.6,57.0,8.38,8.43,5.18,18062
22979,0.3,Ideal,D,SI1,61.4,55.0,4.29,4.34,2.65,552
24665,0.3,Ideal,G,VS1,61.9,56.0,4.29,4.34,2.67,605
3595,1.31,Premium,H,VS2,59.8,58.0,7.19,7.09,4.27,7732
22210,0.32,Ideal,E,VS2,61.3,55.0,4.41,4.43,2.71,846
4836,0.71,Ideal,D,VS2,59.9,57.0,5.8,5.83,3.48,3540
2069,0.31,Ideal,F,VVS1,61.1,55.0,4.38,4.39,2.68,840
19592,1.0,Fair,E,SI1,65.8,59.0,6.07,6.15,4.02,4798
6649,0.36,Ideal,G,VS1,61.1,55.0,4.63,4.66,2.84,746
11049,1.07,Ideal,E,VS2,60.0,56.0,6.64,6.62,3.98,7190
14960,0.7,Premium,H,SI2,60.5,61.0,5.75,5.72,3.47,1808
5909,0.3,Premium,F,VS2,60.6,60.0,4.39,4.36,2.65,776
11617,0.4,Very Good,D,SI2,63.1,57.0,4.75,4.72,2.99,798
15252,1.5,Good,D,SI2,62.4,61.0,7.23,7.36,4.55,8517
1560,0.33,Very Good,E,VS2,61.9,58.0,4.42,4.47,2.75,627
14189,0.9,Very Good,F,SI1,63.2,56.0,6.16,6.09,3.87,4158
23544,0.5,Ideal,H,SI1,61.3,56.0,5.12,5.16,3.15,1666
21813,0.34,Ideal,G,IF,61.6,56.0,4.48,4.51,2.77,1014
703,0.32,Good,I,SI1,63.9,55.0,4.36,4.34,2.78,554
17714,0.37,Ideal,E,SI1,62.7,54.0,4.55,4.6,2.87,649
20933,1.06,Ideal,I,VS2,61.6,57.0,6.53,6.58,4.04,5748
25730,2.2,Premium,G,SI1,60.5,55.0,8.49,8.42,5.11,18193
10949,0.34,Very Good,F,VS2,62.5,57.5,4.4,4.45,2.77,730
13414,1.0,Very Good,E,SI1,61.7,57.0,6.34,6.47,3.95,5239
8679,1.16,Ideal,J,SI1,61.8,55.0,6.75,6.78,4.18,5124
20312,0.31,Ideal,F,VS2,62.1,53.0,4.34,4.39,2.71,625
6371,1.55,Fair,F,SI1,59.7,66.0,7.59,7.47,4.49,10217
25769,0.36,Premium,G,VS1,59.7,56.0,4.67,4.64,2.78,932
17487,0.25,Premium,E,VS1,61.5,60.0,4.04,4.02,2.48,558
20217,1.01,Very Good,E,SI1,61.9,56.0,6.33,6.41,3.94,5759
17078,0.59,Ideal,E,VS2,61.5,56.0,5.38,5.42,3.32,1789
21045,1.02,Very Good,E,VVS2,60.3,58.0,6.53,6.57,3.95,8745
22196,0.72,Very Good,H,VS2,60.8,59.0,5.74,5.77,3.55,2550
1184,0.9,Good,F,SI2,61.9,62.0,6.07,6.12,3.77,3267
17107,1.51,Very Good,I,VS2,61.6,57.0,7.28,7.34,4.5,9185
20754,0.32,Ideal,G,VS1,62.1,55.0,4.41,4.38,2.73,828
14798,0.34,Premium,G,VS2,60.2,58.0,4.51,4.56,2.73,596
12303,1.51,Premium,H,SI2,62.4,58.0,7.36,7.31,4.58,8388
21818,0.3,Ideal,J,VVS2,62.1,56.0,4.31,4.32,2.68,439
25292,1.23,Ideal,I,VS1,,57.0,6.88,6.9,4.21,7881
19113,0.9,Ideal,E,SI1,62.0,56.0,6.18,6.2,3.84,5450
20287,0.4,Very Good,F,SI1,62.7,57.0,4.68,4.7,2.94,737
15143,0.56,Premium,G,SI2,60.0,60.0,5.48,5.42,3.11,1208
17660,0.72,Very Good,F,SI2,60.4,59.0,5.8,5.83,3.51,2158
5496,1.2,Premium,F,VS2,60.4,59.0,6.91,6.89,4.17,8796
18868,0.65,Good,F,VS1,61.7,60.3,5.53,5.57,3.42,2406
12635,1.03,Premium,J,I1,62.8,55.0,6.43,6.41,4.03,2392
20454,0.41,Premium,E,SI1,60.2,60.0,4.82,4.78,2.89,969
6507,0.31,Premium,I,SI1,59.6,58.0,4.44,4.39,2.63,537
8228,1.51,Very Good,I,SI1,59.3,59.0,7.49,7.59,4.47,8856
13291,1.51,Ideal,I,VS2,62.9,53.0,7.37,7.33,4.62,9471
24848,0.32,Ideal,G,VS1,61.4,54.0,4.45,4.48,2.74,614
17436,0.52,Very Good,F,VVS2,62.9,57.0,5.11,5.13,3.22,2035
4711,0.32,Ideal,H,IF,61.6,55.0,4.41,4.42,2.72,814
2285,1.09,Good,F,SI1,61.0,64.0,6.63,6.58,4.03,4230
20401,0.41,Premium,D,SI2,61.2,59.0,4.77,4.8,2.93,683
12783,0.3,Good,G,SI1,63.8,56.0,4.26,4.3,2.73,447
3739,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2532
12353,0.33,Ideal,H,VVS2,62.2,56.0,4.46,4.44,2.77,854
18816,1.27,Premium,I,VS2,62.6,59.0,6.95,6.86,4.32,6116
198,0.24,Ideal,F,VVS2,61.6,54.0,4.0,4.09,2.49,552
20994,0.91,Premium,F,SI2,59.1,60.0,6.36,6.3,3.74,3845
17187,0.91,Very Good,E,VS2,61.1,58.0,6.2,6.28,3.81,5145
10071,0.71,Ideal,G,VS1,61.5,55.0,5.72,5.77,3.54,3431
19612,1.58,Premium,I,VS1,61.1,59.0,7.44,7.52,4.57,10428
11660,1.01,Premium,E,SI1,62.4,58.0,6.42,6.37,3.99,4480
6749,0.72,Ideal,D,SI1,61.5,54.0,5.77,5.8,3.56,2804
23511,1.15,Premium,E,SI2,61.7,60.0,6.78,6.7,4.16,4328
19977,0.23,Good,E,VVS2,62.2,60.0,3.9,3.94,2.44,505
18265,1.05,Ideal,G,VS1,62.0,56.0,6.53,6.47,4.03,7063
1230,0.3,Very Good,E,SI2,61.6,61.0,4.25,4.29,2.63,421
16529,0.5,Very Good,F,SI2,63.5,58.0,5.03,4.98,3.18,1094
17771,0.52,Ideal,G,VVS2,61.7,56.0,5.16,5.14,3.18,2012
2287,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4205
21309,0.91,Very Good,E,VS1,62.8,60.0,6.08,6.11,3.83,5057
17860,1.75,Very Good,G,VS1,59.6,60.0,7.76,7.9,4.67,17036
20620,0.32,Good,D,SI2,63.9,58.0,4.33,4.31,2.76,612
8721,1.0,Ideal,F,SI2,61.1,54.0,6.51,6.47,3.97,3674
24100,0.77,Ideal,J,VS2,61.4,55.0,5.9,5.95,3.64,2159
17695,1.0,Very Good,E,VVS2,59.1,58.0,6.5,6.57,3.86,9815
21973,0.4,Good,F,VS2,64.1,56.0,4.65,4.71,3.0,723
15105,1.5,Very Good,G,SI1,62.1,58.0,7.26,7.3,4.52,10019
15207,0.32,Ideal,H,VS2,,55.0,4.42,4.38,2.75,648
9,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,5407
771,2.33,Good,G,SI2,63.9,60.0,8.37,8.3,5.32,13242
80,2.16,Premium,H,SI2,62.3,57.0,8.29,8.22,5.14,11473
3925,1.21,Very Good,G,SI2,58.9,61.0,6.91,6.98,4.09,4887
25933,0.61,Ideal,G,VS1,61.6,55.0,5.45,5.49,3.37,2166
16174,0.41,Ideal,E,VVS2,61.5,55.0,4.79,4.83,2.96,1187
884,0.39,Ideal,F,SI1,62.5,55.0,4.63,4.68,2.91,718
12197,1.0,Very Good,G,SI1,62.6,59.0,6.29,6.33,3.95,4844
15435,0.55,Ideal,F,VVS1,62.1,56.0,5.25,5.28,3.27,2359
23928,0.9,Very Good,E,SI1,62.0,62.0,6.11,6.21,3.82,4144
12592,0.32,Ideal,F,VS2,61.9,55.0,4.41,4.45,2.74,602
5653,2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,15897
2952,0.9,Good,G,VS2,64.4,62.0,5.97,6.02,3.86,4135
24914,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,1984
8345,0.33,Ideal,D,VS2,61.8,56.0,4.48,4.45,2.76,1002
16352,1.82,Ideal,F,SI1,61.8,58.0,7.8,7.84,4.83,15802
22068,1.0,Good,E,VVS1,63.4,59.0,6.27,6.24,4.0,8359
6638,1.21,Very Good,J,VS2,60.9,58.0,6.86,6.91,4.19,4816
15733,1.21,Premium,I,SI2,61.8,60.0,6.86,6.76,4.21,4391
23498,0.24,Very Good,D,VVS1,61.9,54.0,3.99,4.02,2.48,492
438,0.3,Ideal,E,SI2,62.1,54.0,4.32,4.35,2.69,401
3671,1.05,Ideal,H,SI2,61.8,58.0,6.52,6.55,4.04,4604
14128,0.7,Ideal,I,SI2,61.3,57.0,5.7,5.73,3.5,1961
9146,0.36,Very Good,E,VVS2,61.8,58.0,4.55,4.58,2.82,968
19048,0.32,Premium,E,VVS2,59.9,58.0,4.5,4.45,2.68,1080
11933,0.34,Premium,I,VVS1,61.9,58.0,4.52,4.43,2.77,803
12855,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,4784
17671,1.0,Very Good,I,SI1,63.3,54.0,6.39,6.34,4.03,3640
25754,0.32,Premium,E,VVS1,60.5,58.0,4.42,4.47,2.69,954
7050,1.21,Good,F,VS2,63.7,58.0,6.67,6.71,4.26,7911
10171,0.56,Premium,F,VVS1,61.1,56.0,5.41,5.3,3.27,2218
20231,0.33,Premium,G,SI2,62.6,58.0,4.4,4.42,2.76,434
24900,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,14295
21815,1.76,Fair,J,VS1,56.9,66.0,8.09,7.94,4.56,9314
2308,0.31,Ideal,F,VS2,61.1,56.0,4.35,4.39,2.67,640
17539,2.15,Premium,J,SI1,62.4,60.0,8.24,8.18,5.12,13746
6316,1.39,Premium,F,SI1,62.1,58.0,7.16,7.1,4.43,8631
4510,1.06,Very Good,G,SI1,63.4,58.0,6.44,6.47,4.09,5163
22520,1.18,Ideal,I,SI1,62.1,56.0,6.79,6.77,4.21,5154
5278,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,947
25106,0.37,Very Good,E,VS1,63.5,59.0,4.55,4.59,2.9,784
24104,0.5,Premium,G,VS1,62.2,59.0,5.04,5.09,3.15,1624
26373,0.32,Very Good,G,VS1,62.5,60.0,4.29,4.35,2.7,645
18899,1.01,Very Good,E,VS2,63.2,57.0,6.38,6.35,4.02,6787
723,0.3,Very Good,D,VS1,62.0,55.0,4.31,4.35,2.68,863
12341,0.39,Ideal,D,VS1,60.3,56.0,4.71,4.77,2.86,1095
21596,0.63,Premium,H,VVS1,61.3,61.0,5.49,5.44,3.35,2177
9263,0.71,Very Good,J,VS1,62.4,58.0,5.67,5.7,3.55,2061
12641,1.73,Ideal,H,SI1,62.7,56.0,7.62,7.67,4.79,11688
6335,1.71,Ideal,D,SI1,60.3,60.0,7.69,7.77,4.66,16575
8157,4.0,Very Good,I,I1,63.3,58.0,10.01,9.94,6.31,15984
6073,0.32,Ideal,G,VVS1,61.7,56.0,4.37,4.41,2.71,730
3083,2.33,Very Good,J,VS2,61.8,59.0,8.41,8.56,5.24,14801
11779,1.21,Good,I,VS2,64.1,61.0,6.7,6.66,4.28,5028
22019,1.71,Ideal,F,VS2,61.9,57.0,7.73,7.62,4.75,16384
10994,0.38,Premium,I,VS2,61.8,59.0,4.64,4.61,2.86,812
1708,1.02,Ideal,F,SI2,62.1,56.0,6.44,6.41,3.99,4238
25077,0.32,Ideal,I,SI1,60.9,55.0,4.45,4.48,2.72,404
3202,0.5,Ideal,D,SI2,62.4,56.0,5.1,5.06,3.17,1332
24163,0.58,Very Good,F,SI1,62.6,57.0,5.24,5.36,3.32,1373
4368,1.03,Ideal,H,VS1,61.5,57.0,6.49,6.45,3.98,4874
2190,0.3,Ideal,H,VS1,61.9,58.0,4.3,4.32,2.67,545
15781,0.75,Premium,E,SI1,59.9,54.0,6.0,5.96,3.58,2760
19231,0.39,Ideal,F,VS1,62.2,56.0,4.63,4.7,2.9,958
13468,0.3,Premium,I,VVS1,61.1,59.0,4.33,4.31,2.64,709
3333,0.46,Ideal,I,VVS2,62.7,56.0,4.9,4.93,3.08,1040
23863,1.01,Fair,G,VS2,64.4,58.0,6.25,6.18,4.0,4887
22392,0.9,Very Good,H,VS2,61.6,63.0,6.14,6.1,3.77,3810
17557,0.78,Ideal,J,VS2,62.3,55.0,5.88,5.91,3.67,2456
24092,0.3,Premium,F,IF,61.6,58.0,4.32,4.35,2.67,947
14618,1.15,Very Good,H,SI2,63.2,58.0,6.64,6.68,4.21,4767
14670,0.32,Ideal,G,VVS2,61.6,55.0,4.41,4.42,2.72,730
19310,0.33,Ideal,G,VVS2,62.0,53.5,4.44,4.48,2.76,754
17356,0.24,Very Good,E,VS1,59.8,58.0,4.02,4.11,2.43,419
1485,0.38,Ideal,E,SI2,61.5,55.0,4.69,4.72,2.89,603
13621,1.01,Ideal,G,VS1,61.2,57.0,6.42,6.47,3.95,7290
23601,1.07,Very Good,H,SI1,62.3,57.0,6.53,6.64,4.1,5752
3152,0.41,Ideal,D,VS1,61.2,57.0,4.77,4.81,2.93,1018
10856,0.73,Premium,J,VS2,62.8,58.0,5.77,5.71,3.6,1654
15688,0.72,Ideal,D,SI2,62.7,55.0,5.72,5.7,3.58,2670
1319,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,1919
26106,0.71,Very Good,H,VVS1,62.7,57.0,5.66,5.72,3.57,2938
6318,0.7,Very Good,H,SI1,61.5,57.0,5.64,5.68,3.48,2107
5516,1.01,Premium,F,VS1,62.6,58.0,6.48,6.37,4.02,6176
26895,0.54,Ideal,G,VVS1,61.3,56.0,5.23,5.28,3.22,1982
5153,1.26,Ideal,E,SI2,61.0,57.0,7.03,6.97,4.27,6477
7202,0.32,Ideal,I,VS1,61.3,56.0,4.43,4.45,2.72,523
18171,1.0,Ideal,G,VS2,58.9,60.0,6.53,6.58,3.86,6235
25821,0.26,Ideal,G,SI1,61.8,55.0,4.08,4.11,2.53,377
8905,0.31,Ideal,E,VS1,61.8,56.0,4.34,4.37,2.69,734
15584,0.31,Ideal,H,IF,62.2,54.0,4.38,4.4,2.73,789
5251,1.21,Premium,J,VS2,59.9,59.0,6.92,6.86,4.13,4841
23397,1.51,Ideal,G,SI2,62.3,56.0,7.31,7.37,4.57,9391
2811,1.03,Fair,G,SI1,66.1,56.0,6.26,6.2,4.12,3052
11133,1.19,Good,E,VS2,57.4,60.0,6.9,7.0,3.99,6937
22375,1.18,Ideal,D,I1,61.5,62.0,6.88,6.73,4.19,3886
23349,0.59,Very Good,J,VS2,61.9,58.0,5.35,5.38,3.32,1287
9087,0.71,Ideal,E,SI1,61.1,57.0,5.75,5.77,3.52,3128
12178,1.02,Ideal,F,VS1,61.2,57.0,6.45,6.52,3.98,8024
23977,0.74,Very Good,H,VVS1,62.4,57.0,5.76,5.81,3.61,3061
13681,0.32,Ideal,H,IF,60.9,56.0,4.42,4.41,2.69,1080
2965,1.0,Good,E,VS2,57.4,62.0,6.56,6.53,3.76,6272
12263,1.18,Premium,I,VS1,,59.0,6.73,6.71,4.21,5477
7033,0.51,Good,D,SI2,63.8,56.0,5.07,5.09,3.24,1180
15555,1.01,Good,E,VS1,65.8,55.0,6.2,6.23,4.09,6159
13827,0.33,Premium,I,VS1,61.1,59.0,4.44,4.47,2.72,521
7771,0.37,Premium,F,VS2,61.9,58.0,4.6,4.54,2.83,957
2726,0.81,Premium,D,VS1,62.3,58.0,6.0,5.94,3.72,4209
24764,0.7,Very Good,G,SI2,58.2,63.0,5.82,5.79,3.38,1790
4824,0.91,Premium,H,SI1,60.2,52.0,6.27,6.15,3.74,2935
2403,0.32,Ideal,H,VVS2,61.9,53.0,4.42,4.44,2.74,619
18379,0.26,Ideal,F,VS1,62.3,56.0,4.1,4.08,2.55,580
16048,2.02,Premium,J,VS2,62.1,59.0,8.08,7.98,4.99,14330
11570,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
19707,0.31,Good,G,VS1,63.2,57.0,4.28,4.33,2.72,625
17966,0.8,Good,F,SI1,63.8,59.0,5.87,5.83,3.73,2890
18365,1.01,Very Good,F,VS2,61.0,59.0,6.39,6.46,3.92,5560
14545,0.31,Premium,E,VS2,61.3,60.0,4.32,4.39,2.67,680
7850,0.32,Premium,G,SI1,62.5,58.0,4.43,4.4,2.76,612
8058,0.53,Very Good,F,VS1,60.6,57.0,5.21,5.25,3.17,1607
18855,1.36,Ideal,G,VVS2,61.1,57.0,7.2,7.14,4.38,11956
4977,1.01,Premium,F,VS2,61.7,58.0,6.48,6.42,3.98,6533
15632,1.51,Premium,J,SI1,61.2,62.0,7.36,7.32,4.49,6976
23888,0.32,Very Good,H,SI1,61.8,56.0,4.38,4.41,2.71,482
10405,0.9,Good,E,SI1,,55.0,6.12,6.22,3.92,3570
11,0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,637
14308,0.39,Premium,J,VVS1,62.8,58.0,4.66,4.61,2.91,921
24205,0.73,Premium,D,SI1,60.5,58.0,5.85,5.82,3.53,2498
18735,0.71,Ideal,F,VS1,61.1,56.0,5.71,5.74,3.5,3199
17166,0.73,Ideal,G,SI2,61.8,56.0,5.76,5.83,3.58,2585
7247,0.51,Ideal,E,SI1,62.4,55.0,5.09,5.14,3.19,1343
18679,0.41,Very Good,F,SI1,62.9,56.0,4.71,4.73,2.97,755
24398,0.92,Very Good,D,I1,63.0,58.0,6.13,6.18,3.88,2674
8630,1.2,Ideal,G,VVS2,62.3,54.0,6.82,6.86,4.26,10812
23019,1.75,Premium,F,VS2,61.4,58.0,7.76,7.72,4.75,17172
11865,0.84,Ideal,G,VS2,62.0,55.0,6.07,6.09,3.77,3936
4876,0.32,Ideal,G,VVS1,61.1,57.0,4.41,4.43,2.7,842
1562,0.38,Premium,I,VS2,60.2,58.0,4.75,4.69,2.84,812
15702,0.55,Ideal,D,SI1,61.3,56.0,5.28,5.33,3.25,1611
8509,0.83,Ideal,H,SI1,62.5,55.0,6.04,6.0,3.76,2816
7531,1.02,Premium,G,VVS1,62.1,59.0,6.39,6.36,3.96,8005
8762,1.01,Good,E,SI2,63.9,58.0,6.37,6.31,4.05,3737
3047,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.59,4.09,5922
18129,1.52,Ideal,H,VVS2,62.8,56.0,7.32,7.3,4.59,12764
14717,0.4,Premium,F,VVS1,60.2,59.0,4.74,4.76,2.86,1263
24504,0.51,Very Good,E,VVS2,60.0,58.0,5.2,5.23,3.13,2365
21746,0.34,Very Good,H,VS2,60.0,58.0,4.52,4.56,2.72,521
12556,2.51,Ideal,H,SI2,62.0,57.0,8.72,8.67,5.39,17162
19199,0.41,Ideal,E,VS1,61.8,55.0,4.75,4.8,2.95,1079
10720,1.01,Very Good,G,VS2,63.1,59.0,6.4,6.37,4.03,6108
25080,0.35,Ideal,E,VVS1,62.0,56.0,4.58,4.51,2.82,1116
2383,0.72,Ideal,F,SI1,61.7,54.0,5.77,5.8,3.57,2737
24419,0.3,Ideal,D,SI2,61.1,55.0,4.35,4.32,2.65,574
20057,0.7,Very Good,F,VS1,62.0,57.0,5.64,5.71,3.52,2808
17787,1.72,Very Good,E,VS2,63.4,56.0,7.65,7.55,4.82,18557
15213,0.41,Good,E,VS1,63.5,54.0,4.71,4.74,3.0,935
14492,0.9,Very Good,H,VS1,61.7,58.0,6.18,6.26,3.84,4466
22100,0.72,Very Good,E,SI2,59.9,57.0,5.85,5.9,3.52,2573
12700,0.54,Ideal,H,SI1,62.5,53.0,5.22,5.25,3.27,1227
21661,1.13,Ideal,I,VS2,62.3,56.0,6.73,6.63,4.16,5031
4919,0.36,Ideal,E,VVS2,61.0,55.0,4.6,4.62,2.81,1131
7371,0.5,Very Good,I,VVS1,62.8,61.0,4.98,5.05,3.15,1448
2117,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,2333
11830,1.01,Premium,G,SI1,63.0,58.0,6.35,6.29,3.98,4525
7064,1.04,Good,F,SI1,,57.0,6.36,6.41,4.03,4828
993,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3589
26965,0.51,Premium,E,VS2,61.7,58.0,5.12,5.15,3.17,1656
25407,1.06,Premium,G,VS1,62.2,55.0,6.58,6.51,4.07,6853
2109,1.02,Good,H,SI2,,61.0,6.75,6.68,3.89,3770
19076,0.59,Ideal,E,SI1,62.2,55.0,5.39,5.42,3.36,1561
18520,0.9,Good,G,VVS1,64.0,55.0,6.05,6.02,3.86,4382
21883,0.7,Ideal,D,VS1,62.3,55.0,5.64,5.68,3.53,3840
3017,0.7,Very Good,E,VS1,58.4,59.0,5.83,5.91,3.43,2904
26673,0.32,Ideal,H,SI1,61.0,56.6,4.4,4.43,2.7,471
22466,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,15185
10595,0.72,Ideal,I,VS1,61.4,58.0,5.73,5.76,3.53,2586
1585,0.77,Ideal,H,VVS2,61.3,56.0,5.91,5.94,3.63,3707
3763,1.13,Ideal,F,SI1,59.7,57.0,6.82,6.79,4.06,5342
22733,0.7,Good,F,VVS2,63.1,57.0,5.59,5.66,3.55,2940
13402,1.05,Ideal,D,VS1,60.5,57.0,6.61,6.58,3.99,8820
24502,0.32,Ideal,F,VS1,61.3,55.0,4.43,4.46,2.72,676
20729,0.4,Ideal,E,VVS2,62.4,59.0,4.7,4.73,2.94,1166
12862,0.41,Good,G,SI2,63.4,58.0,4.7,4.73,2.99,611
6913,1.01,Very Good,F,SI1,61.9,57.0,6.37,6.42,3.96,4619
1412,0.91,Very Good,I,VS2,59.9,58.0,6.35,6.27,3.78,4008
16560,1.03,Fair,G,SI2,65.7,58.0,6.32,6.26,4.13,3530
846,0.87,Premium,F,SI2,61.6,58.0,6.14,6.1,3.77,2999
10495,0.99,Fair,I,SI1,60.7,66.0,6.42,6.34,3.87,3337
15492,1.54,Ideal,G,VS2,62.0,55.6,7.35,7.44,4.59,13110
21166,0.7,Ideal,E,VS2,62.8,57.0,5.71,5.62,3.56,2697
5164,1.0,Very Good,G,VS2,63.3,60.0,6.37,6.29,4.01,5600
25538,0.9,Good,H,SI1,61.4,60.0,6.06,6.12,3.74,3730
23147,0.41,Very Good,G,VS2,61.4,57.0,4.76,4.81,2.94,800
18500,0.98,Ideal,G,SI1,62.3,56.0,6.37,6.34,3.96,4665
20723,0.7,Ideal,H,VVS1,61.5,57.0,5.69,5.73,3.51,3517
23849,0.61,Premium,F,VS2,59.6,61.0,5.58,5.5,3.3,2075
25996,1.74,Premium,H,SI2,59.9,59.0,7.88,7.8,4.7,10874
15730,0.76,Very Good,J,VS2,59.9,59.0,5.92,5.94,3.55,1949
11433,1.0,Good,F,SI1,64.1,60.0,6.25,6.19,3.99,4586
3859,0.34,Ideal,D,SI1,62.0,55.0,4.5,4.53,2.8,584
697,1.21,Ideal,G,VS1,61.4,56.0,6.84,6.9,4.22,8824
5973,1.02,Premium,F,SI2,,58.0,6.49,6.42,3.97,4541
11531,0.37,Premium,D,VS1,60.2,60.0,4.63,4.68,2.8,803
20359,1.19,Premium,G,VS2,58.9,61.0,6.88,6.81,4.03,7397
18373,0.56,Ideal,G,IF,62.0,54.0,5.3,5.32,3.29,2321
24663,0.23,Premium,E,VVS1,61.1,60.0,4.01,3.95,2.43,680
8382,0.74,Very Good,H,VS1,61.4,56.0,5.81,5.84,3.57,2956
21884,1.33,Ideal,I,VS2,62.5,54.0,7.02,7.05,4.4,7186
25934,1.29,Very Good,G,VS2,58.7,58.0,7.11,7.27,4.22,8684
10583,0.31,Ideal,G,SI1,62.8,55.0,4.38,4.32,2.73,593
